CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
287	mirna	miR-96	Homo sapiens	45	467microRNA Array	407053	Clear hit to Entrez gene ID
288	mirna	miR-98	Homo sapiens	45	467microRNA Array	407054	Clear hit to Entrez gene ID
289	mirna	miR-99a	Homo sapiens	45	467microRNA Array	407055	Clear hit to Entrez gene ID
290	mirna	miR-99b	Homo sapiens	45	467microRNA Array	407056	Clear hit to Entrez gene ID
291	mirna	let-7a	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406881	Ambiguous mapping to Entrez gene ID
292	mirna	let-7a	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406882	Ambiguous mapping to Entrez gene ID
293	mirna	let-7a	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406883	Ambiguous mapping to Entrez gene ID
294	mirna	let-7b	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406884	Clear hit to Entrez gene ID
295	mirna	let-7c	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406885	Clear hit to Entrez gene ID
296	mirna	let-7d	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406886	Clear hit to Entrez gene ID
297	mirna	let-7e	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406887	Clear hit to Entrez gene ID
298	mirna	let-7f	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406888	Ambiguous mapping to Entrez gene ID
299	mirna	let-7f	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406889	Ambiguous mapping to Entrez gene ID
300	mirna	let-7g	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406890	Clear hit to Entrez gene ID
301	mirna	let-7i	Homo sapiens	88	Human miRNA Microarray Kit|RT-PCR	406891	Clear hit to Entrez gene ID
302	mirna	let-7b	Homo sapiens	82	Human miRNA Microarray Kit|RT-PCR	406884	Clear hit to Entrez gene ID
303	mirna	let-7c	Homo sapiens	82	Human miRNA Microarray Kit|RT-PCR	406885	Clear hit to Entrez gene ID
304	mirna	let-7b	Homo sapiens	85	Human miRNA Microarray Kit	406884	Clear hit to Entrez gene ID
305	mirna	let-7b	Homo sapiens	83	Human miRNA Microarray Kit	406884	Clear hit to Entrez gene ID
306	mirna	let-7b	Homo sapiens	84	Human miRNA Microarray Kit	406884	Clear hit to Entrez gene ID
307	mirna	let-7b	Homo sapiens	86	Human miRNA Microarray Kit	406884	Clear hit to Entrez gene ID
308	mirna	let-7a	Homo sapiens	82	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
309	mirna	let-7a	Homo sapiens	82	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
310	mirna	let-7a	Homo sapiens	82	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
311	mirna	let-7d	Homo sapiens	82	RT-PCR	406886	Clear hit to Entrez gene ID
312	mirna	let-7e	Homo sapiens	82	RT-PCR	406887	Clear hit to Entrez gene ID
313	mirna	let-7f	Homo sapiens	82	RT-PCR	406888	Ambiguous mapping to Entrez gene ID
314	mirna	let-7f	Homo sapiens	82	RT-PCR	406889	Ambiguous mapping to Entrez gene ID
315	mirna	let-7g	Homo sapiens	82	RT-PCR	406890	Clear hit to Entrez gene ID
316	mirna	let-7i	Homo sapiens	82	RT-PCR	406891	Clear hit to Entrez gene ID
317	mirna	U6-snRNA	Homo sapiens	82	RT-PCR	NOTFOUND	NOTFOUND
318	mirna	U6-snRNA	Homo sapiens	88	RT-PCR	NOTFOUND	NOTFOUND
319	mirna	let-7a	Homo sapiens	83	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
320	mirna	let-7a	Homo sapiens	83	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
321	mirna	let-7a	Homo sapiens	83	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
322	mirna	let-7a	Homo sapiens	84	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
323	mirna	let-7a	Homo sapiens	84	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
324	mirna	let-7a	Homo sapiens	84	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
325	mirna	let-7a	Homo sapiens	86	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
326	mirna	let-7a	Homo sapiens	86	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
327	mirna	let-7a	Homo sapiens	86	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
328	mirna	let-7a	Homo sapiens	85	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
329	mirna	let-7a	Homo sapiens	85	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
330	mirna	let-7a	Homo sapiens	85	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
331	mirna	let-7a	Homo sapiens	87	RT-PCR	406881	Ambiguous mapping to Entrez gene ID
332	mirna	let-7a	Homo sapiens	87	RT-PCR	406882	Ambiguous mapping to Entrez gene ID
333	mirna	let-7a	Homo sapiens	87	RT-PCR	406883	Ambiguous mapping to Entrez gene ID
334	mirna	miR-21	Homo sapiens	108	RT-PCR	406991	Clear hit to Entrez gene ID
335	mirna	miR-21	Homo sapiens	109	RT-PCR	406991	Clear hit to Entrez gene ID
336	mirna	miR-21	Homo sapiens	110	RT-PCR	406991	Clear hit to Entrez gene ID
337	mirna	miR-200c	Homo sapiens	108	RT-PCR	406985	Clear hit to Entrez gene ID
338	mirna	miR-200c	Homo sapiens	109	RT-PCR	406985	Clear hit to Entrez gene ID
339	mirna	miR-200c	Homo sapiens	110	RT-PCR	406985	Clear hit to Entrez gene ID
340	mirna	miR-200a	Homo sapiens	108	RT-PCR	406983	Clear hit to Entrez gene ID
341	mirna	miR-200a	Homo sapiens	109	RT-PCR	406983	Clear hit to Entrez gene ID
342	mirna	miR-200a	Homo sapiens	110	RT-PCR	406983	Clear hit to Entrez gene ID
343	mirna	miR-205	Homo sapiens	108	RT-PCR	406988	Clear hit to Entrez gene ID
344	mirna	miR-205	Homo sapiens	109	RT-PCR	406988	Clear hit to Entrez gene ID
345	mirna	miR-205	Homo sapiens	110	RT-PCR	406988	Clear hit to Entrez gene ID
346	mirna	miR-335	Homo sapiens	117	Human miRNA Microarray Kit	442904	Clear hit to Entrez gene ID
347	mirna	miR-760	Homo sapiens	117	Human miRNA Microarray Kit	100126348	Clear hit to Entrez gene ID
348	mirna	miR-630	Homo sapiens	117	Human miRNA Microarray Kit	693215	Clear hit to Entrez gene ID
349	mirna	miR-632	Homo sapiens	117	Human miRNA Microarray Kit	693217	Clear hit to Entrez gene ID
350	mirna	miR-654-5p	Homo sapiens	117	Human miRNA Microarray Kit	724024	Clear hit to Entrez gene ID
351	mirna	miR-671-5p	Homo sapiens	117	Human miRNA Microarray Kit	768213	Clear hit to Entrez gene ID
352	mirna	miR-US4	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
353	mirna	miR-K12-3	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
354	mirna	miR-505	Homo sapiens	117	Human miRNA Microarray Kit	574508	Clear hit to Entrez gene ID
355	mirna	miR-326	Homo sapiens	117	Human miRNA Microarray Kit	442900	Clear hit to Entrez gene ID
356	mirna	miR-769-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
357	mirna	miR-199b-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
358	mirna	miR-502-5p	Homo sapiens	117	Human miRNA Microarray Kit	574504	Clear hit to Entrez gene ID
359	mirna	miR-551b	Homo sapiens	117	Human miRNA Microarray Kit	693136	Clear hit to Entrez gene ID
360	mirna	miR-92a	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
361	mirna	miR-221*	Homo sapiens	117	Human miRNA Microarray Kit	407006	Clear hit to Entrez gene ID
362	mirna	miR-223*	Homo sapiens	117	Human miRNA Microarray Kit	407008	Clear hit to Entrez gene ID
363	mirna	miR-892b	Homo sapiens	117	Human miRNA Microarray Kit	100126307	Clear hit to Entrez gene ID
364	mirna	miR-186	Homo sapiens	117	Human miRNA Microarray Kit	406962	Clear hit to Entrez gene ID
365	mirna	miR-K12-12	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
366	mirna	miR-542-5p	Homo sapiens	117	Human miRNA Microarray Kit	664617	Clear hit to Entrez gene ID
367	mirna	let-7i*	Homo sapiens	117	Human miRNA Microarray Kit	406891	Clear hit to Entrez gene ID
368	mirna	miR-188-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
369	mirna	miR-155	Homo sapiens	117	Human miRNA Microarray Kit	406947	Clear hit to Entrez gene ID
370	mirna	miR-324-3p	Homo sapiens	117	Human miRNA Microarray Kit	442898	Clear hit to Entrez gene ID
371	mirna	miR-340*	Homo sapiens	117	Human miRNA Microarray Kit	442908	Clear hit to Entrez gene ID
372	mirna	miR-132*	Homo sapiens	117	Human miRNA Microarray Kit	406921	Clear hit to Entrez gene ID
373	mirna	miR-148a	Homo sapiens	117	Human miRNA Microarray Kit	406940	Clear hit to Entrez gene ID
374	mirna	miR-450a	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
375	mirna	miR-361-3p	Homo sapiens	117	Human miRNA Microarray Kit	494323	Clear hit to Entrez gene ID
376	mirna	miR-363	Homo sapiens	117	Human miRNA Microarray Kit	574031	Clear hit to Entrez gene ID
377	mirna	miR-501-3p	Homo sapiens	117	Human miRNA Microarray Kit	574503	Clear hit to Entrez gene ID
378	mirna	miR-25	Homo sapiens	117	Human miRNA Microarray Kit	407014	Clear hit to Entrez gene ID
379	mirna	miR-195	Homo sapiens	117	Human miRNA Microarray Kit	406971	Clear hit to Entrez gene ID
380	mirna	miR-132	Homo sapiens	117	Human miRNA Microarray Kit	406921	Clear hit to Entrez gene ID
381	mirna	miR-500*	Homo sapiens	117	Human miRNA Microarray Kit	574502	Clear hit to Entrez gene ID
382	mirna	miR-181b	Homo sapiens	117	Human miRNA Microarray Kit	406955	Ambiguous mapping to Entrez gene ID
383	mirna	miR-181b	Homo sapiens	117	Human miRNA Microarray Kit	406956	Ambiguous mapping to Entrez gene ID
384	mirna	miR-22*	Homo sapiens	117	Human miRNA Microarray Kit	407004	Clear hit to Entrez gene ID
385	mirna	miR-342-3p	Homo sapiens	117	Human miRNA Microarray Kit	442909	Clear hit to Entrez gene ID
386	mirna	miR-128	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
387	mirna	miR-221	Homo sapiens	117	Human miRNA Microarray Kit	407006	Clear hit to Entrez gene ID
388	mirna	miR-342-5p	Homo sapiens	117	Human miRNA Microarray Kit	442909	Clear hit to Entrez gene ID
389	mirna	miR-181a	Homo sapiens	117	Human miRNA Microarray Kit	406954	Ambiguous mapping to Entrez gene ID
390	mirna	miR-181a	Homo sapiens	117	Human miRNA Microarray Kit	406995	Ambiguous mapping to Entrez gene ID
391	mirna	miR-18b	Homo sapiens	117	Human miRNA Microarray Kit	574033	Clear hit to Entrez gene ID
392	mirna	miR-130b	Homo sapiens	117	Human miRNA Microarray Kit	406920	Clear hit to Entrez gene ID
393	mirna	miR-193b	Homo sapiens	117	Human miRNA Microarray Kit	574455	Clear hit to Entrez gene ID
394	mirna	miR-362-3p	Homo sapiens	117	Human miRNA Microarray Kit	574030	Clear hit to Entrez gene ID
395	mirna	miR-886-3p	Homo sapiens	117	Human miRNA Microarray Kit	100126299	Clear hit to Entrez gene ID
396	mirna	miR-361-5p	Homo sapiens	117	Human miRNA Microarray Kit	494323	Clear hit to Entrez gene ID
397	mirna	miR-30a	Homo sapiens	117	Human miRNA Microarray Kit	407029	Clear hit to Entrez gene ID
398	mirna	miR-223	Homo sapiens	117	Human miRNA Microarray Kit	407008	Clear hit to Entrez gene ID
399	mirna	miR-331-3p	Homo sapiens	117	Human miRNA Microarray Kit	442903	Clear hit to Entrez gene ID
400	mirna	miR-564	Homo sapiens	117	Human miRNA Microarray Kit	693149	Clear hit to Entrez gene ID
401	mirna	miR-425	Homo sapiens	117	Human miRNA Microarray Kit	494337	Clear hit to Entrez gene ID
402	mirna	miR-100	Homo sapiens	117	Human miRNA Microarray Kit	406892	Clear hit to Entrez gene ID
403	mirna	miR-125b	Homo sapiens	117	Human miRNA Microarray Kit	406911	Ambiguous mapping to Entrez gene ID
404	mirna	miR-125b	Homo sapiens	117	Human miRNA Microarray Kit	406912	Ambiguous mapping to Entrez gene ID
405	mirna	miR-502-3p	Homo sapiens	117	Human miRNA Microarray Kit	574504	Clear hit to Entrez gene ID
406	mirna	miR-93	Homo sapiens	117	Human miRNA Microarray Kit	407050	Clear hit to Entrez gene ID
407	mirna	let-7b	Homo sapiens	117	Human miRNA Microarray Kit	406884	Clear hit to Entrez gene ID
408	mirna	miR-23b	Homo sapiens	117	Human miRNA Microarray Kit	407011	Clear hit to Entrez gene ID
409	mirna	miR-181c	Homo sapiens	117	Human miRNA Microarray Kit	406957	Clear hit to Entrez gene ID
410	mirna	miR-590-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
411	mirna	miR-330-3p	Homo sapiens	117	Human miRNA Microarray Kit	442902	Clear hit to Entrez gene ID
412	mirna	miR-30c	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
413	mirna	miR-378	Homo sapiens	117	Human miRNA Microarray Kit	494327	Ambiguous mapping to Entrez gene ID
414	mirna	miR-345	Homo sapiens	117	Human miRNA Microarray Kit	442910	Clear hit to Entrez gene ID
415	mirna	miR-139-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
416	mirna	miR-146a	Homo sapiens	117	Human miRNA Microarray Kit	406938	Clear hit to Entrez gene ID
417	mirna	miR-18a	Homo sapiens	117	Human miRNA Microarray Kit	406953	Clear hit to Entrez gene ID
418	mirna	miR-23a	Homo sapiens	117	Human miRNA Microarray Kit	407010	Clear hit to Entrez gene ID
419	mirna	miR-28-3p	Homo sapiens	117	Human miRNA Microarray Kit	407020	Clear hit to Entrez gene ID
420	mirna	miR-30b	Homo sapiens	117	Human miRNA Microarray Kit	407030	Clear hit to Entrez gene ID
421	mirna	miR-32	Homo sapiens	117	Human miRNA Microarray Kit	407036	Clear hit to Entrez gene ID
422	mirna	miR-301a	Homo sapiens	117	Human miRNA Microarray Kit	407027	Clear hit to Entrez gene ID
423	mirna	miR-22	Homo sapiens	117	Human miRNA Microarray Kit	407004	Clear hit to Entrez gene ID
424	mirna	miR-542-3p	Homo sapiens	117	Human miRNA Microarray Kit	664617	Clear hit to Entrez gene ID
425	mirna	miR-34b*	Homo sapiens	117	Human miRNA Microarray Kit	407041	Clear hit to Entrez gene ID
426	mirna	miR-103	Homo sapiens	117	Human miRNA Microarray Kit	100302238	Ambiguous mapping to Entrez gene ID
427	mirna	miR-103	Homo sapiens	117	Human miRNA Microarray Kit	100302282	Ambiguous mapping to Entrez gene ID
428	mirna	miR-103	Homo sapiens	117	Human miRNA Microarray Kit	406895	Ambiguous mapping to Entrez gene ID
429	mirna	miR-103	Homo sapiens	117	Human miRNA Microarray Kit	406896	Ambiguous mapping to Entrez gene ID
430	mirna	miR-17	Homo sapiens	117	Human miRNA Microarray Kit	406952	Clear hit to Entrez gene ID
431	mirna	let-7c	Homo sapiens	117	Human miRNA Microarray Kit	406885	Clear hit to Entrez gene ID
432	mirna	miR-16	Homo sapiens	117	Human miRNA Microarray Kit	51573	Ambiguous mapping to Entrez gene ID
433	mirna	miR-20a	Homo sapiens	117	Human miRNA Microarray Kit	406982	Clear hit to Entrez gene ID
434	mirna	miR-15b	Homo sapiens	117	Human miRNA Microarray Kit	406949	Clear hit to Entrez gene ID
435	mirna	miR-27b	Homo sapiens	117	Human miRNA Microarray Kit	407019	Clear hit to Entrez gene ID
436	mirna	miR-532-3p	Homo sapiens	117	Human miRNA Microarray Kit	693124	Clear hit to Entrez gene ID
437	mirna	miR-107	Homo sapiens	117	Human miRNA Microarray Kit	406901	Clear hit to Entrez gene ID
438	mirna	miR-140-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
439	mirna	let-7d	Homo sapiens	117	Human miRNA Microarray Kit	406886	Clear hit to Entrez gene ID
440	mirna	miR-28-5p	Homo sapiens	117	Human miRNA Microarray Kit	407020	Clear hit to Entrez gene ID
441	mirna	miR-152	Homo sapiens	117	Human miRNA Microarray Kit	406943	Clear hit to Entrez gene ID
442	mirna	miR-222	Homo sapiens	117	Human miRNA Microarray Kit	407007	Clear hit to Entrez gene ID
443	mirna	miR-24	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
444	mirna	miR-26b	Homo sapiens	117	Human miRNA Microarray Kit	407017	Clear hit to Entrez gene ID
445	mirna	miR-30e*	Homo sapiens	117	Human miRNA Microarray Kit	407034	Clear hit to Entrez gene ID
446	mirna	miR-532-5p	Homo sapiens	117	Human miRNA Microarray Kit	693124	Clear hit to Entrez gene ID
447	mirna	miR-146b-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
448	mirna	miR-503	Homo sapiens	117	Human miRNA Microarray Kit	574506	Clear hit to Entrez gene ID
449	mirna	miR-339-3p	Homo sapiens	117	Human miRNA Microarray Kit	442907	Clear hit to Entrez gene ID
450	mirna	miR-424	Homo sapiens	117	Human miRNA Microarray Kit	494336	Clear hit to Entrez gene ID
451	mirna	let-7e	Homo sapiens	117	Human miRNA Microarray Kit	406887	Clear hit to Entrez gene ID
452	mirna	let-7a	Homo sapiens	117	Human miRNA Microarray Kit	406881	Ambiguous mapping to Entrez gene ID
453	mirna	let-7a	Homo sapiens	117	Human miRNA Microarray Kit	406882	Ambiguous mapping to Entrez gene ID
454	mirna	let-7a	Homo sapiens	117	Human miRNA Microarray Kit	406883	Ambiguous mapping to Entrez gene ID
455	mirna	miR-26a	Homo sapiens	117	Human miRNA Microarray Kit	407015	Clear hit to Entrez gene ID
456	mirna	miR-98	Homo sapiens	117	Human miRNA Microarray Kit	407054	Clear hit to Entrez gene ID
457	mirna	miR-338-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
458	mirna	miR-500	Homo sapiens	117	Human miRNA Microarray Kit	574502	Clear hit to Entrez gene ID
459	mirna	miR-33a	Homo sapiens	117	Human miRNA Microarray Kit	407039	Clear hit to Entrez gene ID
460	mirna	miR-374b	Homo sapiens	117	Human miRNA Microarray Kit	100126317	Clear hit to Entrez gene ID
461	mirna	miR-99a	Homo sapiens	117	Human miRNA Microarray Kit	407055	Clear hit to Entrez gene ID
462	mirna	miR-130a	Homo sapiens	117	Human miRNA Microarray Kit	406919	Clear hit to Entrez gene ID
463	mirna	let-7i	Homo sapiens	117	Human miRNA Microarray Kit	406891	Clear hit to Entrez gene ID
464	mirna	miR-19b	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
465	mirna	miR-30e	Homo sapiens	117	Human miRNA Microarray Kit	407034	Clear hit to Entrez gene ID
466	mirna	miR-19a	Homo sapiens	117	Human miRNA Microarray Kit	406979	Clear hit to Entrez gene ID
467	mirna	miR-21	Homo sapiens	117	Human miRNA Microarray Kit	406991	Clear hit to Entrez gene ID
468	mirna	miR-141	Homo sapiens	117	Human miRNA Microarray Kit	406933	Clear hit to Entrez gene ID
469	mirna	miR-29a	Homo sapiens	117	Human miRNA Microarray Kit	407021	Clear hit to Entrez gene ID
470	mirna	miR-362-5p	Homo sapiens	117	Human miRNA Microarray Kit	574030	Clear hit to Entrez gene ID
471	mirna	miR-140-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
472	mirna	miR-34a	Homo sapiens	117	Human miRNA Microarray Kit	407040	Clear hit to Entrez gene ID
473	mirna	let-7f	Homo sapiens	117	Human miRNA Microarray Kit	406888	Ambiguous mapping to Entrez gene ID
474	mirna	let-7f	Homo sapiens	117	Human miRNA Microarray Kit	406889	Ambiguous mapping to Entrez gene ID
475	mirna	miR-151-3p	Homo sapiens	117	Human miRNA Microarray Kit	442893	Clear hit to Entrez gene ID
476	mirna	miR-454	Homo sapiens	117	Human miRNA Microarray Kit	768216	Clear hit to Entrez gene ID
477	mirna	miR-29c	Homo sapiens	117	Human miRNA Microarray Kit	407026	Clear hit to Entrez gene ID
478	mirna	miR-494	Homo sapiens	117	Human miRNA Microarray Kit	574452	Clear hit to Entrez gene ID
479	mirna	miR-15a	Homo sapiens	117	Human miRNA Microarray Kit	406948	Clear hit to Entrez gene ID
480	mirna	miR-142-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
481	mirna	miR-27a	Homo sapiens	117	Human miRNA Microarray Kit	407018	Clear hit to Entrez gene ID
482	mirna	miR-374a	Homo sapiens	117	Human miRNA Microarray Kit	442919	Clear hit to Entrez gene ID
483	mirna	miR-660	Homo sapiens	117	Human miRNA Microarray Kit	724030	Clear hit to Entrez gene ID
484	mirna	miR-193a-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
485	mirna	miR-185	Homo sapiens	117	Human miRNA Microarray Kit	406961	Clear hit to Entrez gene ID
486	mirna	let-7g	Homo sapiens	117	Human miRNA Microarray Kit	406890	Clear hit to Entrez gene ID
487	mirna	miR-652	Homo sapiens	117	Human miRNA Microarray Kit	724022	Clear hit to Entrez gene ID
488	mirna	miR-151-5p	Homo sapiens	117	Human miRNA Microarray Kit	442893	Clear hit to Entrez gene ID
489	mirna	miR-20b	Homo sapiens	117	Human miRNA Microarray Kit	574032	Clear hit to Entrez gene ID
490	mirna	miR-744	Homo sapiens	117	Human miRNA Microarray Kit	100126313	Clear hit to Entrez gene ID
491	mirna	miR-29b	Homo sapiens	117	Human miRNA Microarray Kit	407024	Ambiguous mapping to Entrez gene ID
492	mirna	miR-29b	Homo sapiens	117	Human miRNA Microarray Kit	407025	Ambiguous mapping to Entrez gene ID
493	mirna	miR-BART19-3p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
494	mirna	miR-106b	Homo sapiens	117	Human miRNA Microarray Kit	406900	Clear hit to Entrez gene ID
495	mirna	miR-378*	Homo sapiens	117	Human miRNA Microarray Kit	494327	Ambiguous mapping to Entrez gene ID
496	mirna	miR-324-5p	Homo sapiens	117	Human miRNA Microarray Kit	NOTFOUND	NOTFOUND
497	mirna	miR-101	Homo sapiens	117	Human miRNA Microarray Kit	406893	Ambiguous mapping to Entrez gene ID
498	mirna	miR-101	Homo sapiens	117	Human miRNA Microarray Kit	406894	Ambiguous mapping to Entrez gene ID
499	mirna	miR-210	Homo sapiens	117	Human miRNA Microarray Kit	406992	Clear hit to Entrez gene ID
500	mirna	miR-340	Homo sapiens	117	Human miRNA Microarray Kit	442908	Clear hit to Entrez gene ID
501	mirna	miR-21*	Homo sapiens	117	Human miRNA Microarray Kit	406991	Clear hit to Entrez gene ID
502	mirna	miR-17*	Homo sapiens	117	Human miRNA Microarray Kit	406952	Clear hit to Entrez gene ID
